curie	label	envo_native	obsolete	no_comparison_enum	ancestors_in_enum_count	descendants_in_enum_count	abp	env_sys	biome	terrestrial_biome	aquatic_biome	env_mat	soil	liquid water	water ice	human_construction	building	building_part	goldterms_mappings	nmdc_scoped_count	gold_hybrid_count	ncbi_scoped_count
ENVO:01001821	hydrothermally-influenced sediment	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			1.0
FOODON:00001008	liver paste	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01001652	atmospheric aerosol	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002116	contaminated soil	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:00002270	chemocline	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			17.0
FOODON:03315150	mammalian milk product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002606		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000418	ria	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002496		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000435	proglacial lake	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
PCO:1000004	microbial community	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000230	coastal wetland ecosystem	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			5.0
ENVO:01000307	saline water environment	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			60.0
ENVO:00005763	humus-rich acidic ash soil	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
NCBITaxon:1125	Microcystis	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			497.0
ENVO:00002300		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002314		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002733		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03000021	soot	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002112	gold mine drainage	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001838	fermented cereal beverage	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00001230	mustard seed food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002603		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:03400861	prepared food product (eurofir)	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002189	obsolete cheese product	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
FOODON:00002139	plant fat or oil refined food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01000548	eutrophic lake	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:03000072	second year ice	True	False	False	0	0	False	False	False	False	False	True	False	False	True	False	False	False	False			4.0
FOODON:03303909	cultured dairy product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01001876	graupel	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00002762	bean (cooked)	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01000556	biogas	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			3.0
ENVO:00002790		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002652		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000333	hillside	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
NCBITaxon:2836	Bacillariophyta	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			10.0
ENVO:02000024	aqueous humour material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00005740	paddy field soil	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:01001103	detritus	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			65.0
ENVO:03600081	cloud water	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			2.0
CHEBI:16134	ammonia	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00000006	second-order administrative region	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03000000	neve	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002241	leptosol	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			1.0
ENVO:00000272	confluence	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:01001396	abyssal clay	True	False	False	0	0	True	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002985	oil	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			42.0
ENVO:00002689		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002355		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000399	tropical needleleaf forest	True	False	False	0	0	True	True	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:03600007	formation fluid	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	True		3.0	158.0
ENVO:00000413	pingo	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000531	ice cap depression	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:2017111510		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
NCBITaxon:85604	Amphiesmenoptera	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			270.0
ENVO:02000047	animal feed	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002338		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002311		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000125	mineral spring	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00003044	brine	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	True		15.0	290.0
ENVO:01001815	cell culturing	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			453.0
ENVO:00002600		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000382	cold desert	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002184	subsurface landform	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:03600042	marine lake water	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			
ENVO:00000516	hummock	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:03600082	crustal fluid	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	True		55.0	20.0
ENVO:00000318	high tide zone	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00000445	transvasement	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002576		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001027	cheddar cheese food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01000371	agricultural waste material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			15.0
ENVO:01001512	congelation sea ice	True	False	False	0	0	False	False	False	False	False	True	False	False	True	False	False	False	False			
FOODON:00001247	mate food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01000965	constructed swimming pool	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	False	False	False			1.0
ENVO:02000116	aluminum welding fume	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00001040	chicken meat food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000350	somma volcano	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00000008	fourth-order administrative region	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002756		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
