curie	label	envo_native	obsolete	EnvLocalSoilEnum_10_7	ancestors_in_enum_count	descendants_in_enum_count	abp	env_sys	biome	terrestrial_biome	aquatic_biome	env_mat	soil	liquid water	water ice	human_construction	building	building_part	goldterms_mappings	nmdc_scoped_count	gold_hybrid_count	ncbi_scoped_count
ENVO:00000099	artificial island	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000005	upwelling	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000347	grain of sea sand	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005799	rocky sand	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			1.0
ENVO:00000453	liman	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:01000817	biosphere	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000783	public utility line	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000297	paddy field	True	False	False	3	0	True	False	False	False	False	False	False	False	False	False	False	False	False			318.0
ENVO:01000669	active geological fault	True	False	True	5	1	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001889	lithia spring	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000418	human house	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:00000412	tidal watercourse	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001383	area of attached Modiolus assemblages	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000349	terrarium	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:02000145	subterranean lake	True	False	False	1	0	True	False	False	False	False	True	False	True	False	False	False	False	False			
ENVO:01000335	understory	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1546.0
ENVO:00000289	horst	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000204	tropical	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			129.0
ENVO:00000082	hill range	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000280	escarpment	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03501147	general surgery unit facility	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00006101		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:017		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000152	anabranch	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00001997	acid mine drainage	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000199	meromictic lake	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
PATO:0000146	temperature	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			57.0
ENVO:00000434	outwash fan	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00000418	ria	True	False	False	6	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005797	lake bottom mud	True	False	False	1	0	True	False	False	False	False	True	False	False	False	False	False	False	False			8.0
ENVO:03600043	meromictic pond	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000281	layer	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			481.0
ENVO:03501137	hospital unit facility	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:005		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000078	farm	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	True		205.0	4949.0
ENVO:00003085	skatole enriched soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:01000980	channel of an intermittent stream	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03501168	pain management unit facility	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:01001425	cirrus castellanus cloud	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00012411	karst cave	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			5.0
ENVO:00000101	delta	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			35.0
ENVO:00002061	oil spill	True	False	False	3	0	True	False	False	False	False	False	False	False	False	False	False	False	True		113.0	157.0
ENVO:00000138	cove	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			191.0
ENVO:00000217	solfatara	True	False	False	3	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00006055		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:0000565		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00002115	petroleum enriched sediment	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			84.0
ENVO:01001061	caldera lake	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001798	tropical mixed forest biome	True	False	False	1	0	True	True	True	True	False	False	False	False	False	False	False	False	False			
ENVO:2000041	solar power station	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:00000498	volcanic dike	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000308	dune slack	True	False	False	6	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03501274	bunkhouse	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:01001556	pack ice mass	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002143	calcite hot spring	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:006		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00006128		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000002	water well	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			42.0
ENVO:00000201	fjord lake	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:2000040	lignite power plant	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:00002156	Superfund site	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00005943		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00005950		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000927	day care building	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:0000545		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:01000987	market	True	False	True	4	1	True	False	False	False	False	False	False	False	False	False	False	False	False			6.0
ENVO:00000561	military training area	True	False	False	3	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000526	sedimentary intrusion	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01011		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005977		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00006036		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:0000553		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:02000059	surface soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			699.0
ENVO:00006084		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000489	palsa	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	True		2.0	149.0
ENVO:00006047		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:2000007	biochar	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	True			43.0
ENVO:00005817		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
BFO:0000015	process	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			73.0
ENVO:01001421	cirrus uncinus cloud	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000469	exterior wall	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	True	False			
ENVO:00000204	ephemeral spring	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000474	cut	True	False	False	3	0	True	False	False	False	False	False	False	False	False	False	False	False	False			14.0
ENVO:01000278	pingo scar	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000559	weapons test site	True	False	False	3	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00006024		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
