curie	label	envo_native	obsolete	EnvMediumSoilEnum_10_7	ancestors_in_enum_count	descendants_in_enum_count	nlcd_class	abp	env_sys	biome	terrestrial_biome	aquatic_biome	env_mat	soil	liquid water	water ice	snow	mass_of_environmental_material	human_construction	building	building_part	goldterms_mappings	nmdc_biosamples_count	ncbi_bioprojects_count
ENVO:01001026	electromagnetic radiation	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000111	forested area	True	False	False	0	6	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		237.0
ENVO:01033		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001081	Bondon cheese food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00003091	threonine enriched soil	True	False	False	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		
ENVO:01038		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00003044	brine	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False		
ENVO:03605004	epipsammon	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001197	bambara groundnut food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000451	atmospheric carbon dioxide	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:06105238	residual water in soil	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False		
ENVO:00000112	area of tundra	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001503	glacial surface layer	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
CHEBI:15377	water	False	False	False	0	4	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		51.0
ENVO:01001089	aerosolised solids	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001859	flaxseed food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000312	culturing environment	True	False	False	0	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:0010001	anthropogenic environmental material	True	False	False	0	1	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		2.0
ENVO:00002180	naphthalene enriched sediment	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:0000527		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
FOODON:03400865	soup (eurofir)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:02000106	asbestos dust	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002225	mesotrophic water	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False		1.0
ENVO:00000134	permafrost	True	False	False	0	1	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True		21.0
FOODON:03315552	juice beverage	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:03000000	neve	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False		
ENVO:1000751	barrier island	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000333	hillside	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		6.0
FOODON:00002752	bean (whole, dried)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000444	dacitic lava	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001232	vinaigrette dressing food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01001802	subtropical moist broadleaf forest	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001267	stormwater	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False		
ENVO:00000478	range of mounts	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000420	tombolo	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000133	hyperthermophilic sediment	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001258	food (fermented)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:03510016	tragacanth	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01001231	kerogen	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000134	hydrothermal fluid	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False		
ENVO:00005756	lawn soil	True	False	True	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		1.0
ENVO:01000416	ultrafine respirable suspended particulate matter	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:03510031	oil-based paint	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000887	area of sedge- and forb-dominated herbaceous vegetation	True	False	False	0	0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:06105280	silty clay	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000201	subtropical broadleaf forest biome	True	False	False	0	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False	False	False		3.0
FOODON:03430130	food (liquid)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:03600017	slurry	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002207	self-heating coal mine waste material	True	False	False	0	0	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001800	tropical moist broadleaf forest	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000628	plant litter	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		22.0
ENVO:00000876	obsolete Temperate broadleaf and mixed forest biome	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001106	camelid dairy food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
RO:0002220	adjacent to	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		5.0
FOODON:00001285	goose meat food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:0000563		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00000067	cave	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00005767	manured soil	True	False	True	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		
FOODON:03311737	processed food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000786	fire	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:02500036	environmental pollution	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002875	oil contaminated soil	True	False	False	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		10.0
ENVO:00002212	thermophilic granular sludge	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
CHEBI:35195	surfactant	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01001232	sapropelic kerogen	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002015	volcanic rock	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000169	canyon	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
